genotype	treatment	timepoint	replicate	total	hue	count
Col-0	M	3	7	738822	24	0
Col-0	M	3	7	738822	25	0
Col-0	M	3	7	738822	26	0
Col-0	M	3	7	738822	27	0
Col-0	M	3	7	738822	28	0
Col-0	M	3	7	738822	29	7
Col-0	M	3	7	738822	30	14
Col-0	M	3	7	738822	31	74
Col-0	M	3	7	738822	32	183
Col-0	M	3	7	738822	33	198
Col-0	M	3	7	738822	34	294
Col-0	M	3	7	738822	35	556
Col-0	M	3	7	738822	36	583
Col-0	M	3	7	738822	37	530
Col-0	M	3	7	738822	38	1158
Col-0	M	3	7	738822	39	1159
Col-0	M	3	7	738822	40	1086
Col-0	M	3	7	738822	41	1205
Col-0	M	3	7	738822	42	2400
Col-0	M	3	7	738822	43	4285
Col-0	M	3	7	738822	44	5756
Col-0	M	3	7	738822	45	9867
Col-0	M	3	7	738822	46	21138
Col-0	M	3	7	738822	47	45847
Col-0	M	3	7	738822	48	94760
Col-0	M	3	7	738822	49	128806
Col-0	M	3	7	738822	50	133930
Col-0	M	3	7	738822	51	103520
Col-0	M	3	7	738822	52	83792
Col-0	M	3	7	738822	53	40618
Col-0	M	3	7	738822	54	18843
Col-0	M	3	7	738822	55	11364
Col-0	M	3	7	738822	56	5748
Col-0	M	3	7	738822	57	3518
Col-0	M	3	7	738822	58	2740
Col-0	M	3	7	738822	59	1994
Col-0	M	3	7	738822	60	840
Col-0	M	3	7	738822	61	1403
Col-0	M	3	7	738822	62	1050
Col-0	M	3	7	738822	63	874
Col-0	M	3	7	738822	64	857
Col-0	M	3	7	738822	65	756
Col-0	M	3	7	738822	66	503
Col-0	M	3	7	738822	67	404
Col-0	M	3	7	738822	68	571
Col-0	M	3	7	738822	69	377
Col-0	M	3	7	738822	70	292
Col-0	M	3	7	738822	71	375
Col-0	M	3	7	738822	72	288
Col-0	M	3	7	738822	73	377
Col-0	M	3	7	738822	74	236
Col-0	M	3	7	738822	75	350
Col-0	M	3	7	738822	76	329
Col-0	M	3	7	738822	77	252
Col-0	M	3	7	738822	78	295
Col-0	M	3	7	738822	79	16
Col-0	M	3	7	738822	80	357
Col-0	M	3	7	738822	81	157
Col-0	M	3	7	738822	82	178
Col-0	M	3	7	738822	83	255
Col-0	M	3	7	738822	84	267
Col-0	M	3	7	738822	85	173
Col-0	M	3	7	738822	86	89
Col-0	M	3	7	738822	87	192
Col-0	M	3	7	738822	88	149
Col-0	M	3	7	738822	89	274
Col-0	M	3	7	738822	90	108
Col-0	M	3	7	738822	91	188
Col-0	M	3	7	738822	92	13
Col-0	M	3	7	738822	93	4
Col-0	M	3	7	738822	94	0
Col-0	M	3	7	738822	95	0
Col-0	M	3	7	738822	96	0
Col-0	M	3	7	738822	97	0
Col-0	M	3	7	738822	98	0
Col-0	M	3	7	738822	99	0
Col-0	M	3	7	738822	100	0
Col-0	M	3	7	738822	101	0
Col-0	M	3	7	738822	102	0
Col-0	M	3	7	738822	103	0
Col-0	M	3	7	738822	104	0
Col-0	M	3	7	738822	105	0
Col-0	M	3	7	738822	106	0
Col-0	M	3	7	738822	107	0
Col-0	M	3	7	738822	108	0
Col-0	M	3	7	738822	109	0
Col-0	M	3	7	738822	110	0
Col-0	M	3	7	738822	111	0
Col-0	M	3	7	738822	112	0
Col-0	M	3	7	738822	113	0
Col-0	M	3	7	738822	114	0
Col-0	M	3	7	738822	115	0
Col-0	M	3	7	738822	116	0
Col-0	M	3	7	738822	117	0
Col-0	M	3	7	738822	118	0
Col-0	M	3	7	738822	119	0
Col-0	M	3	7	738822	120	0
Col-0	M	3	7	738822	121	0
Col-0	M	3	7	738822	122	0
Col-0	M	3	7	738822	123	0
Col-0	M	3	7	738822	124	0
Col-0	M	3	7	738822	125	0
Col-0	M	3	7	738822	126	0
Col-0	M	3	7	738822	127	0
Col-0	M	3	7	738822	128	0
Col-0	M	3	7	738822	129	0
Col-0	M	3	7	738822	130	0
Col-0	M	3	7	738822	131	0
Col-0	M	3	7	738822	132	0
Col-0	M	3	7	738822	133	0
Col-0	M	3	7	738822	134	0
Col-0	M	3	7	738822	135	0
Col-0	M	3	7	738822	136	0
Col-0	M	3	7	738822	137	0
Col-0	M	3	7	738822	138	0
Col-0	M	3	7	738822	139	0
Col-0	M	3	7	738822	140	0
Col-0	M	3	7	738822	141	0
Col-0	M	3	7	738822	142	0
Col-0	M	3	7	738822	143	0
Col-0	M	3	7	738822	144	0
Col-0	M	3	7	738822	145	0
Col-0	M	3	7	738822	146	0
Col-0	M	3	7	738822	147	0
Col-0	M	3	7	738822	148	0
Col-0	M	3	7	738822	149	0
Col-0	M	3	7	738822	150	0
Col-0	M	3	7	738822	151	0
Col-0	M	3	7	738822	152	0
Col-0	M	3	7	738822	153	0
Col-0	M	3	7	738822	154	0
Col-0	M	3	7	738822	155	0
Col-0	M	3	7	738822	156	0
Col-0	M	3	7	738822	157	0
Col-0	M	3	7	738822	158	0
Col-0	M	3	7	738822	159	0
Col-0	M	3	7	738822	160	0
Col-0	M	3	7	738822	161	0
Col-0	M	3	7	738822	162	0
Col-0	M	3	7	738822	163	0
Col-0	M	3	7	738822	164	0
Col-0	M	3	7	738822	165	0
Col-0	M	3	7	738822	166	0
Col-0	M	3	7	738822	167	0
Col-0	M	3	7	738822	168	0
Col-0	M	3	7	738822	169	0
Col-0	M	3	7	738822	170	0
Col-0	M	3	7	738822	171	0
Col-0	M	3	7	738822	172	0
Col-0	M	3	7	738822	173	0
Col-0	M	3	7	738822	174	0
Col-0	M	3	7	738822	175	0
Col-0	M	3	7	738822	176	0
Col-0	M	3	7	738822	177	0
Col-0	M	3	7	738822	178	0
Col-0	M	3	7	738822	179	0
Col-0	M	5	7	859449	0	0
Col-0	M	5	7	859449	1	0
Col-0	M	5	7	859449	2	0
Col-0	M	5	7	859449	3	0
Col-0	M	5	7	859449	4	0
Col-0	M	5	7	859449	5	0
Col-0	M	5	7	859449	6	0
Col-0	M	5	7	859449	7	0
Col-0	M	5	7	859449	8	0
Col-0	M	5	7	859449	9	0
Col-0	M	5	7	859449	10	0
Col-0	M	5	7	859449	11	0
Col-0	M	5	7	859449	12	0
Col-0	M	5	7	859449	13	0
Col-0	M	5	7	859449	14	0
Col-0	M	5	7	859449	15	0
Col-0	M	5	7	859449	16	0
Col-0	M	5	7	859449	17	0
Col-0	M	5	7	859449	18	0
Col-0	M	5	7	859449	19	0
Col-0	M	5	7	859449	20	0
Col-0	M	5	7	859449	21	0
Col-0	M	5	7	859449	22	0
Col-0	M	5	7	859449	23	0
Col-0	M	5	7	859449	24	0
Col-0	M	5	7	859449	25	0
Col-0	M	5	7	859449	26	16
Col-0	M	5	7	859449	27	110
Col-0	M	5	7	859449	28	253
Col-0	M	5	7	859449	29	465
Col-0	M	5	7	859449	30	285
Col-0	M	5	7	859449	31	533
Col-0	M	5	7	859449	32	872
Col-0	M	5	7	859449	33	749
Col-0	M	5	7	859449	34	1363
Col-0	M	5	7	859449	35	2081
Col-0	M	5	7	859449	36	2174
Col-0	M	5	7	859449	37	2272
Col-0	M	5	7	859449	38	2184
Col-0	M	5	7	859449	39	2219
Col-0	M	5	7	859449	40	1815
Col-0	M	5	7	859449	41	1534
Col-0	M	5	7	859449	42	2233
Col-0	M	5	7	859449	43	4560
Col-0	M	5	7	859449	44	7242
Col-0	M	5	7	859449	45	13702
Col-0	M	5	7	859449	46	25620
Col-0	M	5	7	859449	47	48135
Col-0	M	5	7	859449	48	92245
Col-0	M	5	7	859449	49	129879
Col-0	M	5	7	859449	50	145085
Col-0	M	5	7	859449	51	115027
Col-0	M	5	7	859449	52	104209
Col-0	M	5	7	859449	53	59930
Col-0	M	5	7	859449	54	32969
Col-0	M	5	7	859449	55	21666
Col-0	M	5	7	859449	56	10688
Col-0	M	5	7	859449	57	6184
Col-0	M	5	7	859449	58	4381
Col-0	M	5	7	859449	59	2912
Col-0	M	5	7	859449	60	1254
Col-0	M	5	7	859449	61	1768
Col-0	M	5	7	859449	62	1056
Col-0	M	5	7	859449	63	976
Col-0	M	5	7	859449	64	1011
Col-0	M	5	7	859449	65	825
Col-0	M	5	7	859449	66	513
Col-0	M	5	7	859449	67	419
Col-0	M	5	7	859449	68	555
Col-0	M	5	7	859449	69	404
Col-0	M	5	7	859449	70	300
Col-0	M	5	7	859449	71	356
Col-0	M	5	7	859449	72	319
Col-0	M	5	7	859449	73	340
Col-0	M	5	7	859449	74	268
Col-0	M	5	7	859449	75	308
Col-0	M	5	7	859449	76	337
Col-0	M	5	7	859449	77	255
Col-0	M	5	7	859449	78	278
Col-0	M	5	7	859449	79	26
Col-0	M	5	7	859449	80	340
Col-0	M	5	7	859449	81	158
Col-0	M	5	7	859449	82	162
Col-0	M	5	7	859449	83	240
Col-0	M	5	7	859449	84	239
Col-0	M	5	7	859449	85	183
Col-0	M	5	7	859449	86	107
Col-0	M	5	7	859449	87	196
Col-0	M	5	7	859449	88	150
Col-0	M	5	7	859449	89	231
Col-0	M	5	7	859449	90	98
Col-0	M	5	7	859449	91	171
Col-0	M	5	7	859449	92	12
Col-0	M	5	7	859449	93	2
Col-0	M	5	7	859449	94	0
Col-0	M	5	7	859449	95	0
Col-0	M	5	7	859449	96	0
Col-0	M	5	7	859449	97	0
Col-0	M	5	7	859449	98	0
Col-0	M	5	7	859449	99	0
Col-0	M	5	7	859449	100	0
Col-0	M	5	7	859449	101	0
Col-0	M	5	7	859449	102	0
Col-0	M	5	7	859449	103	0
Col-0	M	5	7	859449	104	0
Col-0	M	5	7	859449	105	0
Col-0	M	5	7	859449	106	0
Col-0	M	5	7	859449	107	0
Col-0	M	5	7	859449	108	0
Col-0	M	5	7	859449	109	0
Col-0	M	5	7	859449	110	0
Col-0	M	5	7	859449	111	0
Col-0	M	5	7	859449	112	0
Col-0	M	5	7	859449	113	0
Col-0	M	5	7	859449	114	0
Col-0	M	5	7	859449	115	0
Col-0	M	5	7	859449	116	0
Col-0	M	5	7	859449	117	0
Col-0	M	5	7	859449	118	0
Col-0	M	5	7	859449	119	0
Col-0	M	5	7	859449	120	0
Col-0	M	5	7	859449	121	0
Col-0	M	5	7	859449	122	0
Col-0	M	5	7	859449	123	0
Col-0	M	5	7	859449	124	0
Col-0	M	5	7	859449	125	0
Col-0	M	5	7	859449	126	0
Col-0	M	5	7	859449	127	0
Col-0	M	5	7	859449	128	0
Col-0	M	5	7	859449	129	0
Col-0	M	5	7	859449	130	0
Col-0	M	5	7	859449	131	0
Col-0	M	5	7	859449	132	0
Col-0	M	5	7	859449	133	0
Col-0	M	5	7	859449	134	0
Col-0	M	5	7	859449	135	0
Col-0	M	5	7	859449	136	0
Col-0	M	5	7	859449	137	0
Col-0	M	5	7	859449	138	0
Col-0	M	5	7	859449	139	0
Col-0	M	5	7	859449	140	0
Col-0	M	5	7	859449	141	0
Col-0	M	5	7	859449	142	0
Col-0	M	5	7	859449	143	0
Col-0	M	5	7	859449	144	0
Col-0	M	5	7	859449	145	0
Col-0	M	5	7	859449	146	0
Col-0	M	5	7	859449	147	0
Col-0	M	5	7	859449	148	0
Col-0	M	5	7	859449	149	0
Col-0	M	5	7	859449	150	0
Col-0	M	5	7	859449	151	0
Col-0	M	5	7	859449	152	0
Col-0	M	5	7	859449	153	0
Col-0	M	5	7	859449	154	0
Col-0	M	5	7	859449	155	0
Col-0	M	5	7	859449	156	0
Col-0	M	5	7	859449	157	0
Col-0	M	5	7	859449	158	0
Col-0	M	5	7	859449	159	0
Col-0	M	5	7	859449	160	0
Col-0	M	5	7	859449	161	0
Col-0	M	5	7	859449	162	0
Col-0	M	5	7	859449	163	0
Col-0	M	5	7	859449	164	0
Col-0	M	5	7	859449	165	0
Col-0	M	5	7	859449	166	0
Col-0	M	5	7	859449	167	0
Col-0	M	5	7	859449	168	0
Col-0	M	5	7	859449	169	0
Col-0	M	5	7	859449	170	0
Col-0	M	5	7	859449	171	0
Col-0	M	5	7	859449	172	0
Col-0	M	5	7	859449	173	0
Col-0	M	5	7	859449	174	0
Col-0	M	5	7	859449	175	0
Col-0	M	5	7	859449	176	0
Col-0	M	5	7	859449	177	0
Col-0	M	5	7	859449	178	0
Col-0	M	5	7	859449	179	0
Col-0	M	7	7	1036270	0	4
Col-0	M	7	7	1036270	1	0
Col-0	M	7	7	1036270	2	0
Col-0	M	7	7	1036270	3	0
Col-0	M	7	7	1036270	4	0
Col-0	M	7	7	1036270	5	0
Col-0	M	7	7	1036270	6	0
Col-0	M	7	7	1036270	7	0
Col-0	M	7	7	1036270	8	0
Col-0	M	7	7	1036270	9	0
Col-0	M	7	7	1036270	10	0
Col-0	M	7	7	1036270	11	0
Col-0	M	7	7	1036270	12	0
Col-0	M	7	7	1036270	13	0
Col-0	M	7	7	1036270	14	0
Col-0	M	7	7	1036270	15	0
Col-0	M	7	7	1036270	16	0
Col-0	M	7	7	1036270	17	0
Col-0	M	7	7	1036270	18	0
Col-0	M	7	7	1036270	19	0
Col-0	M	7	7	1036270	20	1
Col-0	M	7	7	1036270	21	4
Col-0	M	7	7	1036270	22	24
Col-0	M	7	7	1036270	23	151
Col-0	M	7	7	1036270	24	203
Col-0	M	7	7	1036270	25	450
Col-0	M	7	7	1036270	26	850
Col-0	M	7	7	1036270	27	919
Col-0	M	7	7	1036270	28	1339
Col-0	M	7	7	1036270	29	1257
Col-0	M	7	7	1036270	30	884
Col-0	M	7	7	1036270	31	1199
Col-0	M	7	7	1036270	32	1511
Col-0	M	7	7	1036270	33	1251
Col-0	M	7	7	1036270	34	2235
Col-0	M	7	7	1036270	35	3487
Col-0	M	7	7	1036270	36	2486
Col-0	M	7	7	1036270	37	2043
Col-0	M	7	7	1036270	38	2395
Col-0	M	7	7	1036270	39	2520
Col-0	M	7	7	1036270	40	2371
Col-0	M	7	7	1036270	41	2004
Col-0	M	7	7	1036270	42	2533
Col-0	M	7	7	1036270	43	5136
Col-0	M	7	7	1036270	44	8426
Col-0	M	7	7	1036270	45	15755
Col-0	M	7	7	1036270	46	28526
Col-0	M	7	7	1036270	47	52653
Col-0	M	7	7	1036270	48	97127
Col-0	M	7	7	1036270	49	143495
Col-0	M	7	7	1036270	50	174674
Col-0	M	7	7	1036270	51	153493
Col-0	M	7	7	1036270	52	134831
Col-0	M	7	7	1036270	53	76074
Col-0	M	7	7	1036270	54	41433
Col-0	M	7	7	1036270	55	28593
Col-0	M	7	7	1036270	56	13778
Col-0	M	7	7	1036270	57	8204
Col-0	M	7	7	1036270	58	5186
Col-0	M	7	7	1036270	59	3147
Col-0	M	7	7	1036270	60	1254
Col-0	M	7	7	1036270	61	1841
Col-0	M	7	7	1036270	62	1201
Col-0	M	7	7	1036270	63	909
Col-0	M	7	7	1036270	64	849
Col-0	M	7	7	1036270	65	833
Col-0	M	7	7	1036270	66	591
Col-0	M	7	7	1036270	67	416
Col-0	M	7	7	1036270	68	553
Col-0	M	7	7	1036270	69	391
Col-0	M	7	7	1036270	70	294
Col-0	M	7	7	1036270	71	347
Col-0	M	7	7	1036270	72	287
Col-0	M	7	7	1036270	73	353
Col-0	M	7	7	1036270	74	243
Col-0	M	7	7	1036270	75	301
Col-0	M	7	7	1036270	76	299
Col-0	M	7	7	1036270	77	206
Col-0	M	7	7	1036270	78	241
Col-0	M	7	7	1036270	79	15
Col-0	M	7	7	1036270	80	317
Col-0	M	7	7	1036270	81	155
Col-0	M	7	7	1036270	82	147
Col-0	M	7	7	1036270	83	239
Col-0	M	7	7	1036270	84	246
Col-0	M	7	7	1036270	85	151
Col-0	M	7	7	1036270	86	67
Col-0	M	7	7	1036270	87	173
Col-0	M	7	7	1036270	88	136
Col-0	M	7	7	1036270	89	233
Col-0	M	7	7	1036270	90	121
Col-0	M	7	7	1036270	91	170
Col-0	M	7	7	1036270	92	11
Col-0	M	7	7	1036270	93	2
Col-0	M	7	7	1036270	94	0
Col-0	M	7	7	1036270	95	0
Col-0	M	7	7	1036270	96	3
Col-0	M	7	7	1036270	97	0
Col-0	M	7	7	1036270	98	0
Col-0	M	7	7	1036270	99	0
Col-0	M	7	7	1036270	100	0
Col-0	M	7	7	1036270	101	0
Col-0	M	7	7	1036270	102	0
Col-0	M	7	7	1036270	103	0
Col-0	M	7	7	1036270	104	0
Col-0	M	7	7	1036270	105	0
Col-0	M	7	7	1036270	106	0
Col-0	M	7	7	1036270	107	0
Col-0	M	7	7	1036270	108	0
Col-0	M	7	7	1036270	109	0
Col-0	M	7	7	1036270	110	19
Col-0	M	7	7	1036270	111	0
Col-0	M	7	7	1036270	112	0
Col-0	M	7	7	1036270	113	0
Col-0	M	7	7	1036270	114	0
Col-0	M	7	7	1036270	115	0
Col-0	M	7	7	1036270	116	0
Col-0	M	7	7	1036270	117	0
Col-0	M	7	7	1036270	118	0
Col-0	M	7	7	1036270	119	0
Col-0	M	7	7	1036270	120	4
Col-0	M	7	7	1036270	121	0
Col-0	M	7	7	1036270	122	0
Col-0	M	7	7	1036270	123	0
Col-0	M	7	7	1036270	124	0
Col-0	M	7	7	1036270	125	0
Col-0	M	7	7	1036270	126	0
Col-0	M	7	7	1036270	127	0
Col-0	M	7	7	1036270	128	0
Col-0	M	7	7	1036270	129	0
Col-0	M	7	7	1036270	130	0
Col-0	M	7	7	1036270	131	0
Col-0	M	7	7	1036270	132	0
Col-0	M	7	7	1036270	133	0
Col-0	M	7	7	1036270	134	0
Col-0	M	7	7	1036270	135	0
Col-0	M	7	7	1036270	136	0
Col-0	M	7	7	1036270	137	0
Col-0	M	7	7	1036270	138	0
Col-0	M	7	7	1036270	139	0
Col-0	M	7	7	1036270	140	0
Col-0	M	7	7	1036270	141	0
Col-0	M	7	7	1036270	142	0
Col-0	M	7	7	1036270	143	0
Col-0	M	7	7	1036270	144	0
Col-0	M	7	7	1036270	145	0
Col-0	M	7	7	1036270	146	0
Col-0	M	7	7	1036270	147	0
Col-0	M	7	7	1036270	148	0
Col-0	M	7	7	1036270	149	0
Col-0	M	7	7	1036270	150	0
Col-0	M	7	7	1036270	151	0
Col-0	M	7	7	1036270	152	0
Col-0	M	7	7	1036270	153	0
Col-0	M	7	7	1036270	154	0
Col-0	M	7	7	1036270	155	0
Col-0	M	7	7	1036270	156	0
Col-0	M	7	7	1036270	157	0
Col-0	M	7	7	1036270	158	0
Col-0	M	7	7	1036270	159	0
Col-0	M	7	7	1036270	160	0
Col-0	M	7	7	1036270	161	0
Col-0	M	7	7	1036270	162	0
Col-0	M	7	7	1036270	163	0
Col-0	M	7	7	1036270	164	0
Col-0	M	7	7	1036270	165	0
Col-0	M	7	7	1036270	166	0
Col-0	M	7	7	1036270	167	0
Col-0	M	7	7	1036270	168	0
Col-0	M	7	7	1036270	169	0
Col-0	M	7	7	1036270	170	0
Col-0	M	7	7	1036270	171	0
Col-0	M	7	7	1036270	172	0
Col-0	M	7	7	1036270	173	0
Col-0	M	7	7	1036270	174	0
Col-0	M	7	7	1036270	175	0
Col-0	M	7	7	1036270	176	0
Col-0	M	7	7	1036270	177	0
Col-0	M	7	7	1036270	178	0
Col-0	M	7	7	1036270	179	0
Col-0	M	9	7	1199256	0	0
Col-0	M	9	7	1199256	1	0
Col-0	M	9	7	1199256	2	0
Col-0	M	9	7	1199256	3	0
Col-0	M	9	7	1199256	4	0
Col-0	M	9	7	1199256	5	0
Col-0	M	9	7	1199256	6	0
Col-0	M	9	7	1199256	7	0
Col-0	M	9	7	1199256	8	0
Col-0	M	9	7	1199256	9	0
Col-0	M	9	7	1199256	10	0
Col-0	M	9	7	1199256	11	0
Col-0	M	9	7	1199256	12	0
Col-0	M	9	7	1199256	13	0
Col-0	M	9	7	1199256	14	0
Col-0	M	9	7	1199256	15	0
Col-0	M	9	7	1199256	16	0
Col-0	M	9	7	1199256	17	0
Col-0	M	9	7	1199256	18	0
Col-0	M	9	7	1199256	19	0
Col-0	M	9	7	1199256	20	0
Col-0	M	9	7	1199256	21	0
Col-0	M	9	7	1199256	22	0
Col-0	M	9	7	1199256	23	5
Col-0	M	9	7	1199256	24	34
Col-0	M	9	7	1199256	25	63
Col-0	M	9	7	1199256	26	209
Col-0	M	9	7	1199256	27	450
Col-0	M	9	7	1199256	28	544
Col-0	M	9	7	1199256	29	614
Col-0	M	9	7	1199256	30	311
Col-0	M	9	7	1199256	31	483
Col-0	M	9	7	1199256	32	535
Col-0	M	9	7	1199256	33	246
Col-0	M	9	7	1199256	34	558
Col-0	M	9	7	1199256	35	724
Col-0	M	9	7	1199256	36	706
Col-0	M	9	7	1199256	37	492
Col-0	M	9	7	1199256	38	500
Col-0	M	9	7	1199256	39	488
Col-0	M	9	7	1199256	40	480
Col-0	M	9	7	1199256	41	618
Col-0	M	9	7	1199256	42	2423
Col-0	M	9	7	1199256	43	6834
Col-0	M	9	7	1199256	44	13423
Col-0	M	9	7	1199256	45	26574
Col-0	M	9	7	1199256	46	44031
Col-0	M	9	7	1199256	47	77855
Col-0	M	9	7	1199256	48	117491
Col-0	M	9	7	1199256	49	145303
Col-0	M	9	7	1199256	50	175227
Col-0	M	9	7	1199256	51	159093
Col-0	M	9	7	1199256	52	157727
Col-0	M	9	7	1199256	53	98615
Col-0	M	9	7	1199256	54	61376
Col-0	M	9	7	1199256	55	42633
Col-0	M	9	7	1199256	56	21146
Col-0	M	9	7	1199256	57	13202
Col-0	M	9	7	1199256	58	8255
Col-0	M	9	7	1199256	59	4559
Col-0	M	9	7	1199256	60	1916
Col-0	M	9	7	1199256	61	2582
Col-0	M	9	7	1199256	62	1416
Col-0	M	9	7	1199256	63	1241
Col-0	M	9	7	1199256	64	1023
Col-0	M	9	7	1199256	65	946
Col-0	M	9	7	1199256	66	522
Col-0	M	9	7	1199256	67	338
Col-0	M	9	7	1199256	68	530
Col-0	M	9	7	1199256	69	354
Col-0	M	9	7	1199256	70	257
Col-0	M	9	7	1199256	71	294
Col-0	M	9	7	1199256	72	290
Col-0	M	9	7	1199256	73	323
Col-0	M	9	7	1199256	74	227
Col-0	M	9	7	1199256	75	257
Col-0	M	9	7	1199256	76	274
Col-0	M	9	7	1199256	77	248
Col-0	M	9	7	1199256	78	219
Col-0	M	9	7	1199256	79	10
Col-0	M	9	7	1199256	80	306
Col-0	M	9	7	1199256	81	136
Col-0	M	9	7	1199256	82	169
Col-0	M	9	7	1199256	83	192
Col-0	M	9	7	1199256	84	273
Col-0	M	9	7	1199256	85	156
Col-0	M	9	7	1199256	86	86
Col-0	M	9	7	1199256	87	163
Col-0	M	9	7	1199256	88	156
Col-0	M	9	7	1199256	89	227
Col-0	M	9	7	1199256	90	129
Col-0	M	9	7	1199256	91	155
Col-0	M	9	7	1199256	92	9
Col-0	M	9	7	1199256	93	4
Col-0	M	9	7	1199256	94	1
Col-0	M	9	7	1199256	95	0
Col-0	M	9	7	1199256	96	0
Col-0	M	9	7	1199256	97	0
Col-0	M	9	7	1199256	98	0
Col-0	M	9	7	1199256	99	0
Col-0	M	9	7	1199256	100	0
Col-0	M	9	7	1199256	101	0
Col-0	M	9	7	1199256	102	0
Col-0	M	9	7	1199256	103	0
Col-0	M	9	7	1199256	104	0
Col-0	M	9	7	1199256	105	0
Col-0	M	9	7	1199256	106	0
Col-0	M	9	7	1199256	107	0
Col-0	M	9	7	1199256	108	0
Col-0	M	9	7	1199256	109	0
Col-0	M	9	7	1199256	110	0
Col-0	M	9	7	1199256	111	0
Col-0	M	9	7	1199256	112	0
Col-0	M	9	7	1199256	113	0
Col-0	M	9	7	1199256	114	0
Col-0	M	9	7	1199256	115	0
Col-0	M	9	7	1199256	116	0
Col-0	M	9	7	1199256	117	0
Col-0	M	9	7	1199256	118	0
Col-0	M	9	7	1199256	119	0
Col-0	M	9	7	1199256	120	0
Col-0	M	9	7	1199256	121	0
Col-0	M	9	7	1199256	122	0
Col-0	M	9	7	1199256	123	0
Col-0	M	9	7	1199256	124	0
Col-0	M	9	7	1199256	125	0
Col-0	M	9	7	1199256	126	0
Col-0	M	9	7	1199256	127	0
Col-0	M	9	7	1199256	128	0
Col-0	M	9	7	1199256	129	0
Col-0	M	9	7	1199256	130	0
Col-0	M	9	7	1199256	131	0
Col-0	M	9	7	1199256	132	0
Col-0	M	9	7	1199256	133	0
Col-0	M	9	7	1199256	134	0
Col-0	M	9	7	1199256	135	0
Col-0	M	9	7	1199256	136	0
Col-0	M	9	7	1199256	137	0
Col-0	M	9	7	1199256	138	0
Col-0	M	9	7	1199256	139	0
Col-0	M	9	7	1199256	140	0
Col-0	M	9	7	1199256	141	0
Col-0	M	9	7	1199256	142	0
Col-0	M	9	7	1199256	143	0
Col-0	M	9	7	1199256	144	0
Col-0	M	9	7	1199256	145	0
Col-0	M	9	7	1199256	146	0
Col-0	M	9	7	1199256	147	0
Col-0	M	9	7	1199256	148	0
Col-0	M	9	7	1199256	149	0
Col-0	M	9	7	1199256	150	0
Col-0	M	9	7	1199256	151	0
Col-0	M	9	7	1199256	152	0
Col-0	M	9	7	1199256	153	0
Col-0	M	9	7	1199256	154	0
Col-0	M	9	7	1199256	155	0
Col-0	M	9	7	1199256	156	0
Col-0	M	9	7	1199256	157	0
Col-0	M	9	7	1199256	158	0
Col-0	M	9	7	1199256	159	0
Col-0	M	9	7	1199256	160	0
Col-0	M	9	7	1199256	161	0
Col-0	M	9	7	1199256	162	0
Col-0	M	9	7	1199256	163	0
Col-0	M	9	7	1199256	164	0
Col-0	M	9	7	1199256	165	0
Col-0	M	9	7	1199256	166	0
Col-0	M	9	7	1199256	167	0
Col-0	M	9	7	1199256	168	0
Col-0	M	9	7	1199256	169	0
Col-0	M	9	7	1199256	170	0
Col-0	M	9	7	1199256	171	0
Col-0	M	9	7	1199256	172	0
Col-0	M	9	7	1199256	173	0
Col-0	M	9	7	1199256	174	0
Col-0	M	9	7	1199256	175	0
Col-0	M	9	7	1199256	176	0
Col-0	M	9	7	1199256	177	0
Col-0	M	9	7	1199256	178	0
Col-0	M	9	7	1199256	179	0
Col-0	M	11	8	1337327	0	0
Col-0	M	11	8	1337327	1	0
Col-0	M	11	8	1337327	2	0
Col-0	M	11	8	1337327	3	0
Col-0	M	11	8	1337327	4	0
Col-0	M	11	8	1337327	5	0
Col-0	M	11	8	1337327	6	0
Col-0	M	11	8	1337327	7	0
Col-0	M	11	8	1337327	8	0
Col-0	M	11	8	1337327	9	0
Col-0	M	11	8	1337327	10	0
Col-0	M	11	8	1337327	11	0
Col-0	M	11	8	1337327	12	0
Col-0	M	11	8	1337327	13	0
Col-0	M	11	8	1337327	14	0
Col-0	M	11	8	1337327	15	0
Col-0	M	11	8	1337327	16	1
Col-0	M	11	8	1337327	17	0
Col-0	M	11	8	1337327	18	0
Col-0	M	11	8	1337327	19	3
Col-0	M	11	8	1337327	20	6
Col-0	M	11	8	1337327	21	61
Col-0	M	11	8	1337327	22	290
Col-0	M	11	8	1337327	23	535
Col-0	M	11	8	1337327	24	527
Col-0	M	11	8	1337327	25	739
Col-0	M	11	8	1337327	26	1147
Col-0	M	11	8	1337327	27	1218
Col-0	M	11	8	1337327	28	735
Col-0	M	11	8	1337327	29	727
Col-0	M	11	8	1337327	30	531
Col-0	M	11	8	1337327	31	763
Col-0	M	11	8	1337327	32	690
Col-0	M	11	8	1337327	33	773
Col-0	M	11	8	1337327	34	778
Col-0	M	11	8	1337327	35	1513
Col-0	M	11	8	1337327	36	1327
Col-0	M	11	8	1337327	37	399
Col-0	M	11	8	1337327	38	1008
Col-0	M	11	8	1337327	39	1230
Col-0	M	11	8	1337327	40	962
Col-0	M	11	8	1337327	41	781
Col-0	M	11	8	1337327	42	1259
Col-0	M	11	8	1337327	43	1479
Col-0	M	11	8	1337327	44	2554
Col-0	M	11	8	1337327	45	4915
Col-0	M	11	8	1337327	46	12756
Col-0	M	11	8	1337327	47	21909
Col-0	M	11	8	1337327	48	32418
Col-0	M	11	8	1337327	49	56307
